trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,trans_date,trans_year,trans_month,trans_day
29932,97,withdrawal,another bank,1436.0,38226.8,household,ST,69820374.0,1996-10-10,1996,10,10
29933,97,withdrawal,another bank,1436.0,33870.4,household,ST,69820374.0,1996-11-10,1996,11,10
29934,97,withdrawal,another bank,1436.0,11502.9,household,ST,69820374.0,1996-12-10,1996,12,10
29935,97,withdrawal,another bank,1436.0,18757.1,household,ST,69820374.0,1997-01-10,1997,1,10
29936,97,withdrawal,another bank,1436.0,18308.7,household,ST,69820374.0,1997-02-10,1997,2,10
29937,97,withdrawal,another bank,1436.0,12208.2,household,ST,69820374.0,1997-03-10,1997,3,10
29938,97,withdrawal,another bank,1436.0,21652.9,household,ST,69820374.0,1997-04-10,1997,4,10
29939,97,withdrawal,another bank,1436.0,22608.8,household,ST,69820374.0,1997-05-10,1997,5,10
29940,97,withdrawal,another bank,1436.0,28429.5,household,ST,69820374.0,1997-06-10,1997,6,10
29941,97,withdrawal,another bank,1436.0,34960.9,household,ST,69820374.0,1997-07-10,1997,7,10
29967,97,withdrawal,another bank,2411.0,57251.7, ,CD,33796209.0,1996-09-14,1996,9,14
29968,97,withdrawal,another bank,2411.0,53743.8, ,CD,33796209.0,1996-10-14,1996,10,14
29969,97,withdrawal,another bank,2411.0,49387.4, ,CD,33796209.0,1996-11-14,1996,11,14
29970,97,withdrawal,another bank,2411.0,35983.9, ,CD,33796209.0,1996-12-14,1996,12,14
29971,97,withdrawal,another bank,2411.0,34274.1, ,CD,33796209.0,1997-01-14,1997,1,14
29972,97,withdrawal,another bank,2411.0,33825.7, ,CD,33796209.0,1997-02-14,1997,2,14
29973,97,withdrawal,another bank,2411.0,27725.2, ,CD,33796209.0,1997-03-14,1997,3,14
29974,97,withdrawal,another bank,2411.0,33809.9, ,CD,33796209.0,1997-04-14,1997,4,14
29975,97,withdrawal,another bank,2411.0,38125.8, ,CD,33796209.0,1997-05-14,1997,5,14
29976,97,withdrawal,another bank,2411.0,52910.5, ,CD,33796209.0,1997-06-14,1997,6,14
29977,97,withdrawal,another bank,2411.0,44477.9, ,CD,33796209.0,1997-07-14,1997,7,14
30004,97,withdrawal,another bank,3.0,39677.8,insurrance payment,ST,83123987.0,1996-10-05,1996,10,5
30005,97,withdrawal,another bank,3.0,35321.4,insurrance payment,ST,83123987.0,1996-11-05,1996,11,5
30006,97,withdrawal,another bank,3.0,28453.9,insurrance payment,ST,83123987.0,1996-12-05,1996,12,5
30007,97,withdrawal,another bank,3.0,25168.1,insurrance payment,ST,83123987.0,1997-01-05,1997,1,5
30008,97,withdrawal,another bank,3.0,19759.7,insurrance payment,ST,83123987.0,1997-02-05,1997,2,5
30009,97,withdrawal,another bank,3.0,13659.2,insurrance payment,ST,83123987.0,1997-03-05,1997,3,5
30010,97,withdrawal,another bank,3.0,23103.9,insurrance payment,ST,83123987.0,1997-04-05,1997,4,5
30011,97,withdrawal,another bank,3.0,24059.8,insurrance payment,ST,83123987.0,1997-05-05,1997,5,5
30012,97,withdrawal,another bank,3.0,29880.5,insurrance payment,ST,83123987.0,1997-06-05,1997,6,5
30013,97,withdrawal,another bank,3.0,36411.9,insurrance payment,ST,83123987.0,1997-07-05,1997,7,5
30014,97,withdrawal,another bank,3.0,40531.3,insurrance payment,ST,83123987.0,1997-08-05,1997,8,5
30040,97,withdrawal,another bank,15.0,39662.8, ,CD,94469666.0,1996-10-07,1996,10,7
30041,97,withdrawal,another bank,15.0,35306.4, ,CD,94469666.0,1996-11-07,1996,11,7
30042,97,withdrawal,another bank,15.0,24238.9, ,CD,94469666.0,1996-12-07,1996,12,7
30043,97,withdrawal,another bank,15.0,25153.1, ,CD,94469666.0,1997-01-07,1997,1,7
30044,97,withdrawal,another bank,15.0,19744.7, ,CD,94469666.0,1997-02-07,1997,2,7
30045,97,withdrawal,another bank,15.0,13644.2, ,CD,94469666.0,1997-03-07,1997,3,7
30046,97,withdrawal,another bank,15.0,23088.9, ,CD,94469666.0,1997-04-07,1997,4,7
30047,97,withdrawal,another bank,15.0,24044.8, ,CD,94469666.0,1997-05-07,1997,5,7
30048,97,withdrawal,another bank,15.0,29865.5, ,CD,94469666.0,1997-06-07,1997,6,7
30049,97,withdrawal,another bank,15.0,36396.9, ,CD,94469666.0,1997-07-07,1997,7,7
30050,97,withdrawal,another bank,15.0,40516.3, ,CD,94469666.0,1997-08-07,1997,8,7
30076,97,withdrawal,cash,6900.0,46843.8,,,0.0,1996-10-18,1996,10,18
30077,97,withdrawal,cash,8500.0,40887.4,,,0.0,1996-11-26,1996,11,26
30078,97,withdrawal,cash,11300.0,12938.9,,,0.0,1996-12-09,1996,12,9
30079,97,withdrawal,cash,11100.0,23174.1,,,0.0,1997-01-19,1997,1,19
30080,97,withdrawal,cash,8800.0,22385.7,,,0.0,1997-02-19,1997,2,19
30081,97,withdrawal,cash,7400.0,14985.7,,,0.0,1997-02-24,1997,2,24
30082,97,withdrawal,cash,6700.0,27109.9,,,0.0,1997-04-14,1997,4,14
30083,97,withdrawal,cash,8300.0,29825.8,,,0.0,1997-05-16,1997,5,16
30084,97,withdrawal,cash,8600.0,41670.5,,,0.0,1997-06-20,1997,6,20
30085,97,withdrawal,cash,6000.0,28960.9,,,0.0,1997-07-11,1997,7,11
30107,97,withdrawal,cash,4960.0,20193.1,,,,1997-01-08,1997,1,8
30109,97,withdrawal,cash,4320.0,31663.9,,,,1996-12-17,1996,12,17
30112,97,withdrawal,cash,4200.0,24253.9,,,,1996-12-06,1996,12,6
30116,97,withdrawal,cash,2640.0,50270.5,,,,1997-06-17,1997,6,17
30118,97,withdrawal,cash,3360.0,18292.9,,,,1997-04-10,1997,4,10
30119,97,withdrawal,cash,2640.0,27185.8,,,,1997-05-21,1997,5,21
30121,97,withdrawal,cash,1440.0,25669.9,,,,1997-04-17,1997,4,17
30122,97,withdrawal,cash,2640.0,31185.7,,,,1997-02-18,1997,2,18
30134,97,withdrawal,cash,14.6,57480.8,payment for statement,,,1996-09-30,1996,9,30
30135,97,withdrawal,cash,14.6,47024.4,payment for statement,,,1996-10-31,1996,10,31
30136,97,withdrawal,cash,14.6,41056.9,payment for statement,,,1996-11-30,1996,11,30
30137,97,withdrawal,cash,14.6,25171.1,payment for statement,,,1996-12-31,1996,12,31
30138,97,withdrawal,cash,14.6,19762.7,payment for statement,,,1997-01-31,1997,1,31
30139,97,withdrawal,cash,14.6,15062.2,payment for statement,,,1997-02-28,1997,2,28
30140,97,withdrawal,cash,14.6,27806.9,payment for statement,,,1997-03-31,1997,3,31
30141,97,withdrawal,cash,14.6,24062.8,payment for statement,,,1997-04-30,1997,4,30
30142,97,withdrawal,cash,14.6,29883.5,payment for statement,,,1997-05-31,1997,5,31
30143,97,withdrawal,cash,14.6,36414.9,payment for statement,,,1997-06-30,1997,6,30
30144,97,withdrawal,cash,14.6,40534.3,payment for statement,,,1997-07-31,1997,7,31
30161,97,credit,cash,4500.0,23373.5,,,,1996-06-04,1996,6,4
30162,97,withdrawal,cash,13800.0,36618.2,,,,1996-07-04,1996,7,4
30163,97,withdrawal,cash,12600.0,42166.0,,,,1996-08-03,1996,8,3
30164,97,withdrawal,cash,18600.0,41734.7,,,,1996-09-02,1996,9,2
30165,97,withdrawal,cash,17800.0,39680.8,,,,1996-10-02,1996,10,2
30166,97,withdrawal,cash,11700.0,35324.4,,,,1996-11-01,1996,11,1
30167,97,withdrawal,cash,12600.0,28456.9,,,,1996-12-01,1996,12,1
30168,97,withdrawal,cash,6600.0,25185.7,,,,1996-12-31,1996,12,31
30169,97,withdrawal,cash,3500.0,19674.1,,,,1997-01-30,1997,1,30
30170,97,withdrawal,cash,1400.0,13662.2,,,,1997-03-01,1997,3,1
30171,97,withdrawal,cash,4700.0,23106.9,,,,1997-03-31,1997,3,31
30172,97,withdrawal,cash,1700.0,24077.4,,,,1997-04-30,1997,4,30
30173,97,credit,cash,2600.0,29785.8,,,,1997-05-30,1997,5,30
30174,97,withdrawal,cash,5400.0,36270.5,,,,1997-06-29,1997,6,29
30175,97,withdrawal,cash,4100.0,40377.9,,,,1997-07-29,1997,7,29
31998,103,credit,cash,1000.0,1000.0,,,,1996-03-10,1996,3,10
31999,103,credit,cash,8226.0,45252.6,,,,1997-06-25,1997,6,25
32000,103,credit,cash,8814.0,65746.8,,,,1997-03-18,1997,3,18
32001,103,credit,cash,38249.0,92609.4,,,,1997-05-19,1997,5,19
32002,103,credit,cash,47897.0,110432.8,,,,1997-03-08,1997,3,8
32003,103,credit,cash,19823.0,79733.5,,,,1997-04-28,1997,4,28
32004,103,credit,cash,15505.0,59910.5,,,,1997-04-08,1997,4,8
32005,103,credit,cash,29251.0,67730.4,,,,1997-07-15,1997,7,15
32006,103,credit,cash,18987.0,84644.0,,,,1997-02-15,1997,2,15
32007,103,credit,cash,48308.0,116038.4,,,,1997-07-20,1997,7,20
32008,103,credit,cash,34957.0,65657.0,,,,1997-02-13,1997,2,13
32009,103,credit,cash,7136.0,85860.4,,,,1997-05-02,1997,5,2
32038,103,withdrawal,cash,6900.0,44405.5,,,0.0,1997-04-05,1997,4,5
32039,103,withdrawal,cash,8700.0,54360.4,,,0.0,1997-05-11,1997,5,11
32040,103,withdrawal,cash,6600.0,37026.6,,,0.0,1997-06-10,1997,6,10
32041,103,withdrawal,cash,5800.0,38479.4,,,0.0,1997-07-08,1997,7,8
32042,103,withdrawal,cash,7500.0,37640.4,,,0.0,1997-08-18,1997,8,18
32043,103,withdrawal,cash,9300.0,20000.0,,,0.0,1997-09-19,1997,9,19
32044,103,withdrawal,cash,10300.0,13505.5,,,0.0,1997-10-12,1997,10,12
32045,103,withdrawal,cash,7900.0,4759.8,,,0.0,1997-11-02,1997,11,2
32062,103,withdrawal in cash,cash,23736.0,45140.4,,,,1997-08-13,1997,8,13
32063,103,withdrawal in cash,cash,14689.0,12659.8,,,,1997-11-01,1997,11,1
32064,103,withdrawal in cash,cash,22734.0,69875.4,,,,1997-05-22,1997,5,22
32066,103,withdrawal in cash,cash,14782.0,48426.6,,,,1997-06-01,1997,6,1
32068,103,withdrawal in cash,cash,6231.0,29300.0,,,,1997-09-05,1997,9,5
32069,103,withdrawal in cash,cash,19621.0,379.0,,,,1997-09-20,1997,9,20
32107,103,withdrawal,cash,1500.0,78739.0,,,,1997-04-30,1997,4,30
32108,103,withdrawal,cash,2100.0,35531.0,,,,1997-09-02,1997,9,2
32110,103,withdrawal,cash,7200.0,62675.4,,,,1997-05-28,1997,5,28
32133,103,withdrawal,cash,14.6,78724.4,payment for statement,,,1997-04-30,1997,4,30
32134,103,withdrawal,cash,14.6,63208.6,payment for statement,,,1997-05-31,1997,5,31
32135,103,withdrawal,cash,14.6,45579.4,payment for statement,,,1997-06-30,1997,6,30
32136,103,withdrawal,cash,14.6,97576.4,payment for statement,,,1997-07-31,1997,7,31
32137,103,withdrawal,cash,14.6,38131.0,payment for statement,,,1997-08-31,1997,8,31
32138,103,withdrawal,cash,14.6,505.5,payment for statement,,,1997-09-30,1997,9,30
32139,103,withdrawal,cash,14.6,27353.2,payment for statement,,,1997-10-31,1997,10,31
32140,103,withdrawal,cash,14.6,19978.2,payment for statement,,,1997-11-30,1997,11,30
32153,103,credit,cash,12900.0,13900.0,,,,1996-04-09,1996,4,9
32154,103,credit,cash,6200.0,20100.0,,,,1996-05-09,1996,5,9
32155,103,credit,cash,4300.0,24400.0,,,,1996-06-08,1996,6,8
32156,103,credit,cash,2500.0,26900.0,,,,1996-07-08,1996,7,8
32157,103,withdrawal,cash,1500.0,25400.0,,,,1996-08-07,1996,8,7
32158,103,credit,cash,1700.0,27100.0,,,,1996-09-06,1996,9,6
32159,103,credit,cash,1700.0,28800.0,,,,1996-10-06,1996,10,6
32160,103,credit,cash,4900.0,33700.0,,,,1996-11-05,1996,11,5
32161,103,withdrawal,cash,1500.0,32200.0,,,,1996-12-05,1996,12,5
32162,103,withdrawal,cash,1500.0,30700.0,,,,1997-02-03,1997,2,3
32163,103,withdrawal,cash,22500.0,62535.8,,,,1997-03-05,1997,3,5
32164,103,withdrawal,cash,53500.0,56932.8,,,,1997-03-08,1997,3,8
32165,103,withdrawal,cash,15000.0,51305.5,,,,1997-04-04,1997,4,4
32166,103,withdrawal,cash,22800.0,63060.4,,,,1997-05-04,1997,5,4
32167,103,withdrawal,cash,4800.0,43626.6,,,,1997-06-03,1997,6,3
32168,103,withdrawal,cash,1300.0,44279.4,,,,1997-07-03,1997,7,3
32169,103,withdrawal,cash,19000.0,97038.4,,,,1997-07-20,1997,7,20
32170,103,withdrawal,cash,28700.0,68876.4,,,,1997-08-02,1997,8,2
32171,103,withdrawal,cash,500.0,37631.0,,,,1997-09-01,1997,9,1
32172,103,credit,cash,23300.0,23805.5,,,,1997-10-01,1997,10,1
32173,103,credit,cash,13800.0,27305.5,,,,1997-10-31,1997,10,31
32174,103,credit,cash,15200.0,19959.8,,,,1997-11-30,1997,11,30
32642,105,credit,cash,800.0,800.0,,,,1997-07-10,1997,7,10
32643,105,credit,cash,49101.0,74394.1,,,,1997-12-08,1997,12,8
32645,105,credit,cash,5577.0,24877.0,,,,1997-09-20,1997,9,20
32646,105,credit,cash,41590.0,63305.0,,,,1997-10-28,1997,10,28
32647,105,credit,cash,36510.0,61933.5,,,,1998-04-03,1998,4,3
32648,105,credit,cash,32534.0,39440.4,,,,1998-08-31,1998,8,31
32649,105,credit,cash,30421.0,55835.8,,,,1998-05-16,1998,5,16
32667,105,withdrawal,cash,9800.0,14989.4,,,0.0,1998-06-18,1998,6,18
32668,105,withdrawal,cash,5000.0,16583.0,,,0.0,1998-07-09,1998,7,9
32669,105,withdrawal,cash,4700.0,16535.7,,,0.0,1998-08-10,1998,8,10
32670,105,withdrawal,cash,9700.0,6835.7,,,0.0,1998-08-30,1998,8,30
32671,105,withdrawal,cash,6000.0,20818.3,,,0.0,1998-10-12,1998,10,12
32672,105,withdrawal,cash,7400.0,23692.6,,,0.0,1998-11-04,1998,11,4
32681,105,withdrawal in cash,cash,4019.0,51816.8,,,,1998-05-17,1998,5,17
32686,105,withdrawal,cash,11100.0,24789.4,,,,1998-06-07,1998,6,7
32697,105,withdrawal,cash,5700.0,30175.3,,,,1998-12-02,1998,12,2
32698,105,withdrawal,cash,6900.0,22325.8,,,,1998-09-07,1998,9,7
32716,105,withdrawal,cash,14.6,51989.4,payment for statement,,,1998-05-31,1998,5,31
32717,105,withdrawal,cash,14.6,15083.0,payment for statement,,,1998-06-30,1998,6,30
32718,105,withdrawal,cash,14.6,16635.7,payment for statement,,,1998-07-31,1998,7,31
32719,105,withdrawal,cash,14.6,39425.8,payment for statement,,,1998-08-31,1998,8,31
32720,105,withdrawal,cash,14.6,22418.3,payment for statement,,,1998-09-30,1998,9,30
32721,105,withdrawal,cash,14.6,20892.6,payment for statement,,,1998-10-31,1998,10,31
32722,105,withdrawal,cash,14.6,23775.3,payment for statement,,,1998-11-30,1998,11,30
32723,105,credit,cash,15100.0,15900.0,,,,1997-08-09,1997,8,9
32724,105,credit,cash,3400.0,19300.0,,,,1997-09-08,1997,9,8
32725,105,withdrawal,cash,3200.0,21715.0,,,,1997-10-08,1997,10,8
32726,105,withdrawal,cash,24500.0,38929.3,,,,1997-11-07,1997,11,7
32727,105,withdrawal,cash,13900.0,25293.1,,,,1997-12-07,1997,12,7
32728,105,withdrawal,cash,29900.0,44793.6,,,,1998-01-06,1998,1,6
32729,105,withdrawal,cash,14400.0,30703.6,,,,1998-02-05,1998,2,5
32730,105,withdrawal,cash,5900.0,25113.6,,,,1998-03-07,1998,3,7
32731,105,withdrawal,cash,24600.0,37333.5,,,,1998-04-06,1998,4,6
32732,105,withdrawal,cash,12100.0,25414.8,,,,1998-05-06,1998,5,6
32733,105,withdrawal,cash,16100.0,35889.4,,,,1998-06-05,1998,6,5
32734,105,credit,cash,6500.0,21583.0,,,,1998-07-05,1998,7,5
32735,105,credit,cash,4600.0,21235.7,,,,1998-08-04,1998,8,4
32736,105,withdrawal,cash,10200.0,29225.8,,,,1998-09-03,1998,9,3
32737,105,credit,cash,4400.0,26818.3,,,,1998-10-03,1998,10,3
32738,105,credit,cash,10200.0,31092.6,,,,1998-11-02,1998,11,2
32739,105,credit,cash,12100.0,35875.3,,,,1998-12-02,1998,12,2
34076,110,credit,cash,900.0,900.0,,,,1996-07-17,1996,7,17
34084,110,credit,cash,23438.0,24338.0,,,,1996-08-13,1996,8,13
34085,110,credit,cash,23438.0,48329.4,,,,1996-09-13,1996,9,13
34086,110,credit,cash,23438.0,63103.5,,,,1996-10-13,1996,10,13
34087,110,credit,cash,23438.0,66313.5,,,,1996-11-13,1996,11,13
34088,110,credit,cash,35157.0,79652.2,,,,1996-12-13,1996,12,13
34089,110,credit,cash,23438.0,72340.4,,,,1997-01-13,1997,1,13
34090,110,credit,cash,23438.0,52942.6,,,,1997-02-13,1997,2,13
34091,110,credit,cash,23438.0,70035.1,,,,1997-03-13,1997,3,13
34092,110,credit,cash,23438.0,65406.5,,,,1997-04-13,1997,4,13
34093,110,credit,cash,23438.0,65284.4,,,,1997-05-13,1997,5,13
34094,110,credit,cash,35157.0,66482.2,,,,1997-06-13,1997,6,13
34095,110,credit,cash,23438.0,54505.0,,,,1997-07-13,1997,7,13
34096,110,credit,cash,23438.0,58379.8,,,,1997-08-13,1997,8,13
34125,110,withdrawal,another bank,3050.0,51280.4,household,OP,24390584.0,1997-01-06,1997,1,6
34126,110,withdrawal,another bank,3050.0,30602.6,household,OP,24390584.0,1997-02-06,1997,2,6
34127,110,withdrawal,another bank,3050.0,46695.1,household,OP,24390584.0,1997-03-06,1997,3,6
34128,110,withdrawal,another bank,3050.0,42066.5,household,OP,24390584.0,1997-04-06,1997,4,6
34129,110,withdrawal,another bank,3050.0,41944.4,household,OP,24390584.0,1997-05-06,1997,5,6
34130,110,withdrawal,another bank,3050.0,39423.2,household,OP,24390584.0,1997-06-06,1997,6,6
34131,110,withdrawal,another bank,3050.0,32665.0,household,OP,24390584.0,1997-07-06,1997,7,6
34132,110,withdrawal,another bank,3050.0,47039.8,household,OP,24390584.0,1997-08-06,1997,8,6
34133,110,withdrawal,another bank,3050.0,55539.8,household,OP,24390584.0,1997-09-06,1997,9,6
34161,110,withdrawal,another bank,98.0,49862.4, ,YZ,18149984.0,1997-01-09,1997,1,9
34162,110,withdrawal,another bank,98.0,30504.6, ,YZ,18149984.0,1997-02-09,1997,2,9
34163,110,withdrawal,another bank,98.0,46597.1, ,YZ,18149984.0,1997-03-09,1997,3,9
34164,110,withdrawal,another bank,98.0,41968.5, ,YZ,18149984.0,1997-04-09,1997,4,9
34165,110,withdrawal,another bank,98.0,41846.4, ,YZ,18149984.0,1997-05-09,1997,5,9
34166,110,withdrawal,another bank,98.0,39325.2, ,YZ,18149984.0,1997-06-09,1997,6,9
34167,110,withdrawal,another bank,98.0,32567.0, ,YZ,18149984.0,1997-07-09,1997,7,9
34168,110,withdrawal,another bank,98.0,46941.8, ,YZ,18149984.0,1997-08-09,1997,8,9
34197,110,withdrawal,cash,3700.0,42980.4,,,0.0,1997-01-22,1997,1,22
34198,110,withdrawal,cash,5200.0,35860.4,,,0.0,1997-01-28,1997,1,28
34199,110,withdrawal,cash,4500.0,65535.1,,,0.0,1997-03-13,1997,3,13
34200,110,withdrawal,cash,3600.0,44806.5,,,0.0,1997-04-19,1997,4,19
34201,110,withdrawal,cash,4800.0,42284.4,,,0.0,1997-05-21,1997,5,21
34202,110,withdrawal,cash,3500.0,31325.2,,,0.0,1997-06-12,1997,6,12
34203,110,withdrawal,cash,4900.0,35715.0,,,0.0,1997-06-30,1997,6,30
34204,110,withdrawal,cash,4600.0,50089.8,,,0.0,1997-07-31,1997,7,31
34222,110,withdrawal,cash,20160.0,40442.2,,,,1997-06-18,1997,6,18
34230,110,withdrawal,cash,1920.0,41060.4,,,,1997-01-23,1997,1,23
34231,110,withdrawal,cash,1080.0,46680.4,,,,1997-01-19,1997,1,19
34232,110,withdrawal,cash,2880.0,47760.4,,,,1997-01-17,1997,1,17
34233,110,withdrawal,cash,2400.0,33460.4,,,,1997-01-28,1997,1,28
34234,110,withdrawal,cash,1320.0,49960.4,,,,1997-01-09,1997,1,9
34235,110,withdrawal,cash,960.0,48902.4,,,,1997-01-10,1997,1,10
34244,110,withdrawal,cash,2520.0,77132.2,,,,1996-12-13,1996,12,13
34245,110,withdrawal,cash,5880.0,60602.2,,,,1997-06-13,1997,6,13
34248,110,withdrawal,cash,3360.0,49582.6,,,,1997-02-15,1997,2,15
34267,110,withdrawal,cash,14.6,54330.4,payment for statement,,,1996-12-31,1996,12,31
34268,110,withdrawal,cash,14.6,33652.6,payment for statement,,,1997-01-31,1997,1,31
34269,110,withdrawal,cash,14.6,49745.1,payment for statement,,,1997-02-28,1997,2,28
34270,110,withdrawal,cash,14.6,45116.5,payment for statement,,,1997-03-31,1997,3,31
34271,110,withdrawal,cash,14.6,44994.4,payment for statement,,,1997-04-30,1997,4,30
34272,110,withdrawal,cash,14.6,42473.2,payment for statement,,,1997-05-31,1997,5,31
34273,110,withdrawal,cash,14.6,40615.0,payment for statement,,,1997-06-30,1997,6,30
34274,110,withdrawal,cash,14.6,54689.8,payment for statement,,,1997-07-31,1997,7,31
34275,110,withdrawal,cash,14.6,58589.8,payment for statement,,,1997-08-31,1997,8,31
34291,110,credit,cash,500.0,24838.0,,,,1996-08-16,1996,8,16
34292,110,withdrawal,cash,8800.0,39529.4,,,,1996-09-15,1996,9,15
34293,110,withdrawal,cash,20400.0,42703.5,,,,1996-10-15,1996,10,15
34294,110,withdrawal,cash,22000.0,44313.5,,,,1996-11-14,1996,11,14
34295,110,withdrawal,cash,23000.0,54132.2,,,,1996-12-14,1996,12,14
34296,110,withdrawal,cash,21700.0,50640.4,,,,1997-01-13,1997,1,13
34297,110,withdrawal,cash,1000.0,29504.6,,,,1997-02-12,1997,2,12
34298,110,withdrawal,cash,20600.0,44935.1,,,,1997-03-14,1997,3,14
34299,110,withdrawal,cash,17000.0,48406.5,,,,1997-04-13,1997,4,13
34300,110,withdrawal,cash,18200.0,47084.4,,,,1997-05-13,1997,5,13
34301,110,withdrawal,cash,4500.0,34825.2,,,,1997-06-12,1997,6,12
34302,110,withdrawal,cash,1500.0,31067.0,,,,1997-07-12,1997,7,12
34303,110,withdrawal,cash,12000.0,34941.8,,,,1997-08-11,1997,8,11
53034,176,credit,cash,800.0,800.0,,,,1996-08-12,1996,8,12
53036,176,credit,cash,10709.0,61196.1,,,,1996-11-10,1996,11,10
53037,176,credit,cash,8375.0,9175.0,,,,1996-08-15,1996,8,15
53039,176,credit,cash,11019.0,39561.3,,,,1996-10-14,1996,10,14
53040,176,credit,cash,42187.0,51362.0,,,,1996-08-24,1996,8,24
53042,176,credit,cash,11662.0,66347.3,,,,1996-10-25,1996,10,25
53043,176,credit,cash,44971.0,79370.1,,,,1996-11-15,1996,11,15
53046,176,credit,cash,15124.0,54685.3,,,,1996-10-22,1996,10,22
53051,176,credit,cash,21720.0,100790.4,,,,1997-02-27,1997,2,27
53053,176,credit,cash,24559.0,83503.5,,,,1997-01-08,1997,1,8
53057,176,credit,cash,34768.0,104138.9,,,,1997-04-01,1997,4,1
53060,176,credit,cash,46388.0,58944.5,,,,1997-01-04,1997,1,4
53062,176,credit,cash,47395.0,111282.3,,,,1997-03-25,1997,3,25
53065,176,credit,cash,19292.0,51365.4,,,,1997-02-01,1997,2,1
53069,176,credit,cash,18262.0,45468.5,,,,1997-01-19,1997,1,19
53070,176,credit,cash,26942.0,69180.9,,,,1997-04-02,1997,4,2
53075,176,credit,cash,17333.0,63887.3,,,,1997-03-24,1997,3,24
53076,176,credit,cash,21550.0,43018.4,,,,1997-02-19,1997,2,19
53077,176,credit,cash,36052.0,79070.4,,,,1997-02-20,1997,2,20
53105,176,withdrawal,cash,3100.0,50487.1,,,0.0,1996-11-04,1996,11,4
53106,176,withdrawal,cash,1700.0,12449.8,,,0.0,1996-12-16,1996,12,16
53107,176,withdrawal,cash,2100.0,38467.5,,,0.0,1997-01-12,1997,1,12
53108,176,withdrawal,cash,2500.0,26165.4,,,0.0,1997-02-10,1997,2,10
53109,176,withdrawal,cash,1500.0,99451.3,,,0.0,1997-03-06,1997,3,6
53141,176,withdrawal,another bank,4564.0,34496.1,household,AB,55640232.0,1996-11-12,1996,11,12
53142,176,withdrawal,another bank,4564.0,14246.8,household,AB,55640232.0,1996-12-12,1996,12,12
53143,176,withdrawal,another bank,4564.0,33903.5,household,AB,55640232.0,1997-01-12,1997,1,12
53144,176,withdrawal,another bank,4564.0,21565.4,household,AB,55640232.0,1997-02-12,1997,2,12
53145,176,withdrawal,another bank,4564.0,46651.3,household,AB,55640232.0,1997-03-12,1997,3,12
53177,176,withdrawal,another bank,36.0,39060.1, ,OP,90734010.0,1996-11-11,1996,11,11
53178,176,withdrawal,another bank,36.0,35993.8, ,OP,90734010.0,1996-12-11,1996,12,11
53179,176,withdrawal,another bank,36.0,40567.5, ,OP,90734010.0,1997-01-11,1997,1,11
53180,176,withdrawal,another bank,36.0,26129.4, ,OP,90734010.0,1997-02-11,1997,2,11
53181,176,withdrawal,another bank,36.0,51215.3, ,OP,90734010.0,1997-03-11,1997,3,11
53213,176,withdrawal,another bank,97.0,34399.1,insurrance payment,QR,11736327.0,1996-11-14,1996,11,14
53214,176,withdrawal,another bank,97.0,14149.8,insurrance payment,QR,11736327.0,1996-12-14,1996,12,14
53215,176,withdrawal,another bank,97.0,31406.5,insurrance payment,QR,11736327.0,1997-01-14,1997,1,14
53216,176,withdrawal,another bank,97.0,21468.4,insurrance payment,QR,11736327.0,1997-02-14,1997,2,14
53217,176,withdrawal,another bank,97.0,46554.3,insurrance payment,QR,11736327.0,1997-03-14,1997,3,14
53239,176,withdrawal in cash,cash,17183.0,18810.8,,,,1996-12-12,1996,12,12
