client_id,district_id,birthdate,birthdate_year,birthdate_month,birthdate_day,sex
2855,16,1957-57-26,1957,7,26,f
2856,47,1923-11-11,1923,11,11,m
2857,33,1927-02-03,1927,2,3,m
2858,42,1926-52-12,1926,2,12,f
2859,68,1928-59-24,1928,9,24,f
2860,28,1958-03-31,1958,3,31,m
2862,49,1964-60-07,1964,10,7,f
2863,49,1968-03-05,1968,3,5,m
2864,51,1952-54-09,1952,4,9,f
2865,15,1948-11-18,1948,11,18,m
2866,15,1949-60-30,1949,10,30,f
2867,1,1960-51-23,1960,1,23,f
2868,14,1933-12-14,1933,12,14,m
2869,1,1975-08-05,1975,8,5,m
2870,29,1959-11-28,1959,11,28,m
2871,71,1967-61-23,1967,11,23,f
2872,77,1933-60-27,1933,10,27,f
2873,16,1975-53-24,1975,3,24,f
2874,34,1972-09-10,1972,9,10,m
2875,46,1936-08-17,1936,8,17,m
2876,1,1977-01-07,1977,1,7,m
2877,59,1932-04-29,1932,4,29,m
2878,68,1947-04-17,1947,4,17,m
2879,40,1977-01-10,1977,1,10,m
2880,60,1952-12-30,1952,12,30,m
2881,12,1967-53-21,1967,3,21,f
2882,70,1931-12-14,1931,12,14,m
2883,30,1953-02-26,1953,2,26,m
2884,40,1958-60-10,1958,10,10,f
2885,1,1965-60-04,1965,10,4,f
2886,1,1958-10-03,1958,10,3,m
2887,2,1961-51-29,1961,1,29,f
2888,1,1978-59-09,1978,9,9,f
2889,25,1943-12-05,1943,12,5,m
2890,62,1951-10-11,1951,10,11,m
2891,62,1957-57-23,1957,7,23,f
2892,3,1941-53-21,1941,3,21,f
2893,2,1927-61-02,1927,11,2,f
2894,70,1948-57-25,1948,7,25,f
2895,70,1977-55-17,1977,5,17,f
2896,1,1975-55-16,1975,5,16,f
2897,40,1925-07-18,1925,7,18,m
2898,40,1920-60-17,1920,10,17,f
2899,16,1918-05-18,1918,5,18,m
2900,18,1923-03-22,1923,3,22,m
2901,25,1939-51-09,1939,1,9,f
2902,8,1959-57-03,1959,7,3,f
2903,8,1959-11-26,1959,11,26,m
2904,64,1946-55-18,1946,5,18,f
2905,64,1951-07-07,1951,7,7,m
2906,5,1934-12-16,1934,12,16,m
2907,5,1932-59-22,1932,9,22,f
2908,1,1971-02-28,1971,2,28,m
2909,26,1936-10-09,1936,10,9,m
2910,76,1936-09-28,1936,9,28,m
2911,45,1932-09-25,1932,9,25,m
2912,45,1925-57-28,1925,7,28,f
2913,44,1962-12-27,1962,12,27,m
2915,33,1954-52-22,1954,2,22,f
2916,1,1972-09-30,1972,9,30,m
2917,16,1940-01-18,1940,1,18,m
2918,5,1967-05-21,1967,5,21,m
2919,5,1970-59-08,1970,9,8,f
2920,44,1962-56-23,1962,6,23,f
2921,64,1976-62-20,1976,12,20,f
2922,43,1940-09-07,1940,9,7,m
2923,35,1977-53-21,1977,3,21,f
2924,18,1941-52-06,1941,2,6,f
2925,18,1947-09-08,1947,9,8,m
2926,27,1934-02-11,1934,2,11,m
2927,27,1929-62-28,1929,12,28,f
2928,38,1932-03-02,1932,3,2,m
2929,1,1958-03-10,1958,3,10,m
2930,41,1941-03-22,1941,3,22,m
2932,1,1940-57-11,1940,7,11,f
2933,72,1942-12-12,1942,12,12,m
2934,72,1948-54-27,1948,4,27,f
2935,61,1944-55-02,1944,5,2,f
2936,3,1945-53-11,1945,3,11,f
2937,74,1949-07-01,1949,7,1,m
2938,8,1921-56-01,1921,6,1,f
2939,8,1918-02-13,1918,2,13,m
2940,1,1965-10-16,1965,10,16,m
2941,38,1951-03-12,1951,3,12,m
2942,67,1966-56-03,1966,6,3,f
2943,1,1980-56-28,1980,6,28,f
2944,71,1943-58-23,1943,8,23,f
2945,74,1921-06-02,1921,6,2,m
2946,74,1926-51-23,1926,1,23,f
2947,19,1957-55-18,1957,5,18,f
2948,47,1978-11-20,1978,11,20,m
2949,14,1943-09-25,1943,9,25,m
2950,46,1944-06-06,1944,6,6,m
2951,76,1950-58-31,1950,8,31,f
2952,52,1978-51-17,1978,1,17,f
2953,3,1936-07-07,1936,7,7,m
2954,38,1959-58-12,1959,8,12,f
2955,38,1952-07-16,1952,7,16,m
2956,23,1939-08-06,1939,8,6,m
2957,23,1978-03-07,1978,3,7,m
2958,48,1975-05-07,1975,5,7,m
2959,54,1957-11-19,1957,11,19,m
2960,1,1928-12-19,1928,12,19,m
2961,1,1933-62-28,1933,12,28,f
2962,1,1938-11-10,1938,11,10,m
2963,1,1939-53-29,1939,3,29,f
2964,8,1978-11-27,1978,11,27,m
2965,30,1918-52-07,1918,2,7,f
2966,65,1955-02-20,1955,2,20,m
2967,53,1961-51-15,1961,1,15,f
2968,40,1962-08-24,1962,8,24,m
2969,55,1923-04-22,1923,4,22,m
2970,55,1922-54-06,1922,4,6,f
2971,1,1977-62-03,1977,12,3,f
2972,1,1976-01-14,1976,1,14,m
2974,56,1951-57-12,1951,7,12,f
2975,33,1943-53-18,1943,3,18,f
2976,57,1922-58-03,1922,8,3,f
2977,39,1963-02-06,1963,2,6,m
2978,33,1948-53-05,1948,3,5,f
2979,4,1961-62-22,1961,12,22,f
2980,11,1974-06-14,1974,6,14,m
2981,16,1949-52-05,1949,2,5,f
2982,6,1973-53-23,1973,3,23,f
2983,6,1967-07-23,1967,7,23,m
2984,60,1963-55-24,1963,5,24,f
2985,60,1960-04-13,1960,4,13,m
2986,14,1952-05-15,1952,5,15,m
2987,14,1946-56-01,1946,6,1,f
2988,33,1961-05-21,1961,5,21,m
2989,17,1949-52-01,1949,2,1,f
2990,32,1938-54-02,1938,4,2,f
2991,32,1941-07-31,1941,7,31,m
2992,11,1966-05-07,1966,5,7,m
2994,18,1963-07-22,1963,7,22,m
2995,35,1941-56-15,1941,6,15,f
2996,1,1965-01-29,1965,1,29,m
2997,1,1941-53-09,1941,3,9,f
2998,1,1961-04-02,1961,4,2,m
2999,74,1979-53-24,1979,3,24,f
3000,41,1928-54-02,1928,4,2,f
3001,1,1958-10-07,1958,10,7,m
3002,42,1955-55-13,1955,5,13,f
3003,69,1973-55-12,1973,5,12,f
3004,69,1971-07-13,1971,7,13,m
3005,43,1931-06-29,1931,6,29,m
3006,22,1973-58-08,1973,8,8,f
3007,76,1964-04-11,1964,4,11,m
3008,73,1919-12-19,1919,12,19,m
3009,62,1957-58-03,1957,8,3,f
3010,62,1960-01-12,1960,1,12,m
3011,74,1955-09-19,1955,9,19,m
3012,70,1955-61-10,1955,11,10,f
3013,51,1950-53-18,1950,3,18,f
3014,51,1953-11-05,1953,11,5,m
3015,73,1952-02-29,1952,2,29,m
3016,40,1977-08-23,1977,8,23,m
3017,2,1941-05-14,1941,5,14,m
3018,61,1978-01-28,1978,1,28,m
3019,30,1969-09-23,1969,9,23,m
3020,32,1942-58-27,1942,8,27,f
3021,1,1961-08-24,1961,8,24,m
3022,1,1954-59-22,1954,9,22,f
3023,16,1959-04-04,1959,4,4,m
3024,60,1929-03-08,1929,3,8,m
3025,60,1932-62-27,1932,12,27,f
3026,22,1947-03-25,1947,3,25,m
3027,62,1959-07-25,1959,7,25,m
3028,34,1932-54-23,1932,4,23,f
3029,43,1970-05-08,1970,5,8,m
3030,68,1976-55-10,1976,5,10,f
3031,40,1965-59-05,1965,9,5,f
3032,40,1959-04-10,1959,4,10,m
3035,27,1964-11-02,1964,11,2,m
3036,16,1941-53-31,1941,3,31,f
3037,64,1942-01-04,1942,1,4,m
3038,6,1946-53-05,1946,3,5,f
3039,55,1969-56-01,1969,6,1,f
3041,4,1927-54-24,1927,4,24,f
3042,18,1968-52-14,1968,2,14,f
3043,63,1951-61-15,1951,11,15,f
3044,36,1945-10-07,1945,10,7,m
3045,10,1950-53-18,1950,3,18,f
3046,1,1925-51-22,1925,1,22,f
3047,45,1975-10-01,1975,10,1,m
3048,16,1923-51-06,1923,1,6,f
3049,6,1967-04-06,1967,4,6,m
3050,6,1967-57-31,1967,7,31,f
3051,65,1928-03-11,1928,3,11,m
3054,74,1958-04-28,1958,4,28,m
3055,51,1931-02-23,1931,2,23,m
3056,38,1959-51-16,1959,1,16,f
3057,38,1962-03-05,1962,3,5,m
3058,49,1943-59-29,1943,9,29,f
3059,61,1977-11-29,1977,11,29,m
3060,61,1960-05-18,1960,5,18,m
3061,61,1965-60-05,1965,10,5,f
3062,41,1930-58-22,1930,8,22,f
3063,27,1971-01-29,1971,1,29,m
3064,42,1930-05-05,1930,5,5,m
3065,24,1921-58-21,1921,8,21,f
3066,54,1982-53-09,1982,3,9,f
3067,57,1952-56-21,1952,6,21,f
3068,57,1954-03-20,1954,3,20,m
3069,21,1943-10-23,1943,10,23,m
3070,46,1920-12-12,1920,12,12,m
3071,38,1967-52-23,1967,2,23,f
3072,1,1936-04-14,1936,4,14,m
3073,1,1937-60-23,1937,10,23,f
3074,1,1958-11-07,1958,11,7,m
3075,74,1941-05-05,1941,5,5,m
3076,57,1962-61-17,1962,11,17,f
3077,50,1934-52-24,1934,2,24,f
3078,50,1932-01-31,1932,1,31,m
3079,67,1943-05-19,1943,5,19,m
3080,5,1951-57-27,1951,7,27,f
3081,5,1945-03-02,1945,3,2,m
3082,52,1979-60-17,1979,10,17,f
3083,41,1971-04-07,1971,4,7,m
3084,23,1951-58-24,1951,8,24,f
3085,62,1946-56-29,1946,6,29,f
3086,62,1948-09-14,1948,9,14,m
3087,46,1959-59-21,1959,9,21,f
3088,40,1950-06-11,1950,6,11,m
3089,46,1974-07-26,1974,7,26,m
3090,32,1968-11-17,1968,11,17,m
3091,15,1966-53-03,1966,3,3,f
3092,59,1967-61-06,1967,11,6,f
3093,35,1966-02-21,1966,2,21,m
3094,48,1950-08-18,1950,8,18,m
3095,36,1953-06-29,1953,6,29,m
3096,74,1982-02-27,1982,2,27,m
3097,48,1948-08-22,1948,8,22,m
3098,17,1938-06-23,1938,6,23,m
3099,17,1965-11-13,1965,11,13,m
3100,2,1931-03-30,1931,3,30,m
3101,1,1941-12-13,1941,12,13,m
3102,61,1979-52-16,1979,2,16,f
3103,64,1973-53-07,1973,3,7,f
3104,4,1982-51-04,1982,1,4,f
3105,68,1947-08-17,1947,8,17,m
3106,72,1928-53-03,1928,3,3,f
3107,30,1960-11-16,1960,11,16,m
3108,30,1962-52-26,1962,2,26,f
3109,7,1932-54-21,1932,4,21,f
3110,54,1931-02-27,1931,2,27,m
3111,54,1924-52-07,1924,2,7,f
3112,24,1939-09-12,1939,9,12,m
3113,60,1971-61-12,1971,11,12,f
3114,60,1971-02-24,1971,2,24,m
3115,72,1961-11-30,1961,11,30,m
3116,28,1951-09-09,1951,9,9,m
3117,62,1941-56-22,1941,6,22,f
3118,62,1940-07-09,1940,7,9,m
3119,50,1936-51-26,1936,1,26,f
3120,75,1964-06-02,1964,6,2,m
3121,57,1956-60-18,1956,10,18,f
3122,57,1959-04-02,1959,4,2,m
3123,1,1979-07-25,1979,7,25,m
3124,5,1958-51-02,1958,1,2,f
3125,10,1922-60-30,1922,10,30,f
3126,47,1938-01-13,1938,1,13,m
3127,1,1920-56-18,1920,6,18,f
3128,69,1944-52-09,1944,2,9,f
3129,5,1946-58-01,1946,8,1,f
3130,19,1955-55-31,1955,5,31,f
3131,1,1935-56-14,1935,6,14,f
3132,1,1975-53-24,1975,3,24,f
3133,31,1973-54-20,1973,4,20,f
3134,1,1938-05-04,1938,5,4,m
3135,48,1969-01-06,1969,1,6,m
3136,1,1963-12-18,1963,12,18,m
3137,70,1947-02-26,1947,2,26,m
3138,70,1943-58-12,1943,8,12,f
3139,46,1956-59-23,1956,9,23,f
3140,46,1959-04-13,1959,4,13,m
3141,9,1925-61-09,1925,11,9,f
3142,68,1919-03-18,1919,3,18,m
3143,21,1944-52-02,1944,2,2,f
3144,1,1919-08-04,1919,8,4,m
3145,1,1921-61-04,1921,11,4,f
3146,1,1948-07-15,1948,7,15,m
3147,19,1964-54-26,1964,4,26,f
3148,3,1942-04-04,1942,4,4,m
3149,3,1935-51-09,1935,1,9,f
3150,54,1932-57-24,1932,7,24,f
3151,1,1951-57-27,1951,7,27,f
3152,1,1936-10-04,1936,10,4,m
3153,26,1924-06-17,1924,6,17,m
3154,26,1926-52-21,1926,2,21,f
3155,44,1973-54-08,1973,4,8,f
3156,68,1954-61-02,1954,11,2,f
3157,1,1942-52-26,1942,2,26,f
3158,1,1940-61-25,1940,11,25,f
3159,24,1930-10-27,1930,10,27,m
3160,20,1951-06-29,1951,6,29,m
3161,66,1980-11-18,1980,11,18,m
3162,55,1960-05-17,1960,5,17,m
3163,1,1964-55-26,1964,5,26,f
3164,1,1962-09-10,1962,9,10,m
3165,3,1976-59-01,1976,9,1,f
3166,31,1955-06-14,1955,6,14,m
3167,48,1943-59-08,1943,9,8,f
3170,76,1921-02-21,1921,2,21,m
3171,76,1924-54-26,1924,4,26,f
3172,64,1951-12-23,1951,12,23,m
3173,66,1946-54-18,1946,4,18,f
3174,66,1952-11-16,1952,11,16,m
3175,64,1950-57-19,1950,7,19,f
3176,1,1937-07-07,1937,7,7,m
3177,24,1938-08-12,1938,8,12,m
3178,25,1969-58-01,1969,8,1,f
3179,45,1948-53-12,1948,3,12,f
3180,45,1944-09-30,1944,9,30,m
3181,27,1943-02-15,1943,2,15,m
3182,18,1925-54-22,1925,4,22,f
3183,70,1980-02-24,1980,2,24,m
3184,5,1959-62-01,1959,12,1,f
3185,17,1972-61-26,1972,11,26,f
3186,1,1955-51-14,1955,1,14,f
3187,7,1952-09-02,1952,9,2,m
3188,68,1976-55-19,1976,5,19,f
3190,1,1920-61-01,1920,11,1,f
3191,56,1975-61-05,1975,11,5,f
3192,6,1939-07-14,1939,7,14,m
3193,28,1950-52-22,1950,2,22,f
3194,51,1975-58-17,1975,8,17,f
3195,2,1971-56-13,1971,6,13,f
3196,72,1978-58-14,1978,8,14,f
3197,1,1958-07-10,1958,7,10,m
3198,1,1953-53-05,1953,3,5,f
3199,1,1957-62-18,1957,12,18,f
3200,1,1954-11-15,1954,11,15,m
3201,66,1953-58-06,1953,8,6,f
3202,56,1922-07-19,1922,7,19,m
3203,1,1959-54-23,1959,4,23,f
3204,1,1956-03-26,1956,3,26,m
3205,1,1921-56-25,1921,6,25,f
3206,1,1921-05-21,1921,5,21,m
3207,55,1925-62-03,1925,12,3,f
3208,27,1947-02-06,1947,2,6,m
3209,27,1939-51-03,1939,1,3,f
3210,14,1963-08-30,1963,8,30,m
3211,17,1967-58-07,1967,8,7,f
3213,1,1941-10-04,1941,10,4,m
3214,71,1922-05-12,1922,5,12,m
3215,64,1936-55-06,1936,5,6,f
3216,58,1959-11-28,1959,11,28,m
3217,61,1977-05-02,1977,5,2,m
3218,49,1965-12-16,1965,12,16,m
3219,49,1959-60-18,1959,10,18,f
3220,23,1957-02-17,1957,2,17,m
3221,23,1953-57-16,1953,7,16,f
3222,21,1977-05-06,1977,5,6,m
3225,13,1957-03-17,1957,3,17,m
3226,1,1951-11-22,1951,11,22,m
3227,59,1950-60-28,1950,10,28,f
3228,34,1957-02-22,1957,2,22,m
3229,50,1979-04-18,1979,4,18,m
3230,1,1982-56-06,1982,6,6,f
3231,21,1961-06-03,1961,6,3,m
3232,5,1976-11-05,1976,11,5,m
3233,1,1980-11-30,1980,11,30,m
3234,67,1919-58-04,1919,8,4,f
3235,46,1950-56-12,1950,6,12,f
3236,28,1960-54-15,1960,4,15,f
3239,7,1981-61-16,1981,11,16,f
3240,67,1937-62-10,1937,12,10,f
3241,26,1934-09-14,1934,9,14,m
3242,26,1937-53-04,1937,3,4,f
3243,71,1920-59-30,1920,9,30,f
3244,72,1933-09-29,1933,9,29,m
3245,70,1952-12-02,1952,12,2,m
3246,66,1931-04-20,1931,4,20,m
3247,69,1958-54-21,1958,4,21,f
3248,28,1929-58-02,1929,8,2,f
3249,17,1959-01-20,1959,1,20,m
3250,17,1962-51-20,1962,1,20,f
3251,52,1962-62-28,1962,12,28,f
3252,52,1961-03-26,1961,3,26,m
3253,70,1946-07-02,1946,7,2,m
3254,1,1930-02-13,1930,2,13,m
3255,8,1970-51-04,1970,1,4,f
3256,49,1976-07-18,1976,7,18,m
3257,73,1978-55-11,1978,5,11,f
3258,74,1960-57-30,1960,7,30,f
3259,71,1950-10-15,1950,10,15,m
3260,74,1942-59-08,1942,9,8,f
3261,74,1950-04-10,1950,4,10,m
3262,61,1941-58-14,1941,8,14,f
3264,63,1950-60-20,1950,10,20,f
3265,47,1963-56-11,1963,6,11,f
3266,47,1960-10-08,1960,10,8,m
3267,61,1951-08-26,1951,8,26,m
3268,1,1956-53-31,1956,3,31,f
3269,2,1974-11-05,1974,11,5,m
3270,12,1940-01-22,1940,1,22,m
3271,58,1942-51-03,1942,1,3,f
3272,9,1920-57-18,1920,7,18,f
3273,9,1918-01-02,1918,1,2,m
3274,26,1929-01-22,1929,1,22,m
3275,26,1924-59-19,1924,9,19,f
3276,52,1980-03-21,1980,3,21,m
3277,42,1966-03-26,1966,3,26,m
3278,42,1962-54-20,1962,4,20,f
3279,66,1954-58-04,1954,8,4,f
3280,66,1958-05-31,1958,5,31,m
3281,74,1950-12-27,1950,12,27,m
3282,29,1981-09-02,1981,9,2,m
3283,10,1933-11-23,1933,11,23,m
3284,2,1936-07-02,1936,7,2,m
3285,2,1943-59-17,1943,9,17,f
3286,74,1972-53-15,1972,3,15,f
3287,74,1978-04-01,1978,4,1,m
3288,69,1926-01-28,1926,1,28,m
3289,75,1977-56-09,1977,6,9,f
3290,11,1969-57-12,1969,7,12,f
3291,52,1947-01-23,1947,1,23,m
3292,18,1940-01-21,1940,1,21,m
3293,1,1953-51-20,1953,1,20,f
3294,52,1957-03-08,1957,3,8,m
3295,40,1966-53-13,1966,3,13,f
3296,23,1969-06-11,1969,6,11,m
3297,1,1968-04-17,1968,4,17,m
3298,5,1942-58-05,1942,8,5,f
3299,76,1961-59-17,1961,9,17,f
3300,53,1950-06-29,1950,6,29,m
3302,52,1964-52-17,1964,2,17,f
3303,52,1965-01-09,1965,1,9,m
3304,69,1939-08-31,1939,8,31,m
3305,41,1971-60-11,1971,10,11,f
3306,27,1948-04-26,1948,4,26,m
3307,14,1979-57-01,1979,7,1,f
3308,15,1948-02-16,1948,2,16,m
3309,15,1942-54-29,1942,4,29,f
3310,23,1954-02-13,1954,2,13,m
3311,51,1954-08-25,1954,8,25,m
3312,70,1971-61-05,1971,11,5,f
3313,60,1946-52-10,1946,2,10,f
3314,24,1931-62-18,1931,12,18,f
3315,24,1934-06-21,1934,6,21,m
3316,1,1947-62-15,1947,12,15,f
3317,1,1950-04-24,1950,4,24,m
3319,1,1979-54-24,1979,4,24,f
3320,1,1972-02-14,1972,2,14,m
3321,13,1969-55-30,1969,5,30,f
3322,31,1948-02-29,1948,2,29,m
3323,74,1981-52-22,1981,2,22,f
3324,26,1971-54-13,1971,4,13,f
3325,26,1963-09-28,1963,9,28,m
3326,57,1952-62-26,1952,12,26,f
3327,20,1937-57-04,1937,7,4,f
3328,24,1966-10-11,1966,10,11,m
3329,54,1961-03-20,1961,3,20,m
3330,54,1955-54-15,1955,4,15,f
3331,70,1970-52-05,1970,2,5,f
3332,46,1969-61-15,1969,11,15,f
3333,10,1949-57-24,1949,7,24,f
3334,1,1967-07-01,1967,7,1,m
3335,11,1967-02-10,1967,2,10,m
3336,64,1951-55-30,1951,5,30,f
3337,53,1952-04-13,1952,4,13,m
3338,69,1942-61-29,1942,11,29,f
3339,31,1976-51-29,1976,1,29,f
3340,54,1976-02-16,1976,2,16,m
3341,54,1968-62-20,1968,12,20,f
3342,73,1973-09-29,1973,9,29,m
3344,42,1961-09-16,1961,9,16,m
3345,37,1941-51-27,1941,1,27,f
3346,37,1941-02-25,1941,2,25,m
3347,11,1936-01-19,1936,1,19,m
3348,38,1978-52-14,1978,2,14,f
3349,42,1963-12-21,1963,12,21,m
3350,30,1950-03-19,1950,3,19,m
3351,30,1942-59-15,1942,9,15,f
3352,23,1919-09-12,1919,9,12,m
3353,23,1919-54-21,1919,4,21,f
3354,62,1943-60-28,1943,10,28,f
3355,38,1953-01-15,1953,1,15,m
3356,73,1974-04-23,1974,4,23,m
3357,63,1954-57-21,1954,7,21,f
3358,16,1975-10-07,1975,10,7,m
3359,1,1945-02-24,1945,2,24,m
3360,43,1976-58-31,1976,8,31,f
3361,40,1930-60-02,1930,10,2,f
3365,1,1966-57-30,1966,7,30,f
3366,54,1959-52-12,1959,2,12,f
3367,54,1952-04-23,1952,4,23,m
3368,14,1952-60-24,1952,10,24,f
3369,1,1952-04-16,1952,4,16,m
3370,25,1919-03-28,1919,3,28,m
3371,25,1919-60-07,1919,10,7,f
3372,1,1970-10-30,1970,10,30,m
3373,5,1952-11-29,1952,11,29,m
3374,5,1960-58-13,1960,8,13,f
3375,74,1954-11-06,1954,11,6,m
3376,11,1945-51-19,1945,1,19,f
3377,11,1938-05-05,1938,5,5,m
3378,5,1957-04-21,1957,4,21,m
3379,5,1949-57-01,1949,7,1,f
3380,74,1978-54-03,1978,4,3,f
3381,70,1965-59-01,1965,9,1,f
3382,54,1954-02-28,1954,2,28,m
3383,54,1956-54-23,1956,4,23,f
3384,41,1942-58-03,1942,8,3,f
3385,11,1924-52-13,1924,2,13,f
3386,49,1940-53-08,1940,3,8,f
3387,58,1943-08-14,1943,8,14,m
3388,53,1965-60-26,1965,10,26,f
3389,39,1967-51-16,1967,1,16,f
3390,53,1972-61-17,1972,11,17,f
3391,42,1971-04-07,1971,4,7,m
3392,1,1975-60-31,1975,10,31,f
3393,73,1954-58-24,1954,8,24,f
3394,66,1980-57-04,1980,7,4,f
3395,4,1962-12-28,1962,12,28,m
3396,18,1977-53-03,1977,3,3,f
3397,24,1974-56-08,1974,6,8,f
3398,24,1969-09-13,1969,9,13,m
3399,72,1932-02-25,1932,2,25,m
3402,74,1952-55-02,1952,5,2,f
3403,74,1957-10-18,1957,10,18,m
3404,56,1940-60-11,1940,10,11,f
3405,40,1949-12-15,1949,12,15,m
3406,40,1947-57-13,1947,7,13,f
3407,35,1973-54-13,1973,4,13,f
3408,35,1973-12-20,1973,12,20,m
3409,36,1919-04-03,1919,4,3,m
3410,54,1965-02-16,1965,2,16,m
3412,57,1975-07-18,1975,7,18,m
3413,57,1969-61-25,1969,11,25,f
3414,11,1947-60-17,1947,10,17,f
3415,54,1973-59-30,1973,9,30,f
3416,35,1978-06-01,1978,6,1,m
3417,35,1985-53-18,1985,3,18,f
3418,70,1963-58-07,1963,8,7,f
3420,66,1979-06-24,1979,6,24,m
3421,20,1947-03-05,1947,3,5,m
3422,1,1951-55-02,1951,5,2,f
3423,12,1971-59-05,1971,9,5,f
3424,64,1918-11-14,1918,11,14,m
3425,70,1970-05-07,1970,5,7,m
3426,73,1978-02-07,1978,2,7,m
3427,42,1980-06-16,1980,6,16,m
3428,42,1987-59-27,1987,9,27,f
3429,46,1941-10-16,1941,10,16,m
3430,3,1951-09-25,1951,9,25,m
3431,70,1979-54-05,1979,4,5,f
3432,15,1973-11-08,1973,11,8,m
3433,71,1962-09-07,1962,9,7,m
3434,71,1956-59-20,1956,9,20,f
3435,4,1945-55-27,1945,5,27,f
3436,30,1958-02-18,1958,2,18,m
3437,30,1959-58-08,1959,8,8,f
3438,43,1942-01-12,1942,1,12,m
3439,62,1967-01-27,1967,1,27,m
3440,1,1938-52-13,1938,2,13,f
3441,75,1958-02-09,1958,2,9,m
3443,1,1934-62-06,1934,12,6,f
3444,57,1977-04-06,1977,4,6,m
3445,17,1979-53-26,1979,3,26,f
3446,70,1957-10-01,1957,10,1,m
3447,54,1949-54-21,1949,4,21,f
3448,1,1954-12-24,1954,12,24,m
3449,27,1928-03-21,1928,3,21,m
3450,25,1976-09-12,1976,9,12,m
3451,19,1974-07-17,1974,7,17,m
3452,19,1975-58-28,1975,8,28,f
3453,56,1950-08-02,1950,8,2,m
3454,11,1949-60-17,1949,10,17,f
3455,11,1957-02-28,1957,2,28,m
3456,54,1945-51-21,1945,1,21,f
3457,75,1923-56-14,1923,6,14,f
3458,33,1953-06-30,1953,6,30,m
3459,14,1964-58-30,1964,8,30,f
3460,14,1965-10-11,1965,10,11,m
3461,54,1958-02-22,1958,2,22,m
3462,54,1965-53-18,1965,3,18,f
3463,1,1979-53-02,1979,3,2,f
3464,43,1953-01-14,1953,1,14,m
3465,30,1942-04-17,1942,4,17,m
3466,1,1936-55-31,1936,5,31,f
3467,1,1939-12-06,1939,12,6,m
3468,68,1933-62-31,1933,12,31,f
3469,1,1975-52-23,1975,2,23,f
3470,52,1937-54-23,1937,4,23,f
3471,1,1952-59-29,1952,9,29,f
3472,70,1946-55-11,1946,5,11,f
3473,70,1948-05-21,1948,5,21,m
3474,32,1954-62-08,1954,12,8,f
3475,19,1957-03-13,1957,3,13,m
3476,60,1968-51-05,1968,1,5,f
3477,37,1965-08-28,1965,8,28,m
3478,1,1926-05-30,1926,5,30,m
3479,1,1933-59-19,1933,9,19,f
3480,15,1951-54-10,1951,4,10,f
3481,15,1957-11-10,1957,11,10,m
3482,71,1941-52-09,1941,2,9,f
3483,70,1940-12-02,1940,12,2,m
3484,44,1972-04-30,1972,4,30,m
3485,77,1922-05-27,1922,5,27,m
3486,77,1962-03-09,1962,3,9,m
3487,1,1959-09-06,1959,9,6,m
3488,1,1955-10-09,1955,10,9,m
3489,76,1966-08-13,1966,8,13,m
3490,19,1920-10-16,1920,10,16,m
3491,19,1922-61-18,1922,11,18,f
3492,8,1970-62-27,1970,12,27,f
3493,69,1965-55-04,1965,5,4,f
3494,42,1969-07-02,1969,7,2,m
3495,64,1941-55-10,1941,5,10,f
3496,64,1949-07-11,1949,7,11,m
3497,39,1970-59-11,1970,9,11,f
3498,77,1938-04-01,1938,4,1,m
3499,19,1969-03-16,1969,3,16,m
3500,29,1960-06-07,1960,6,7,m
3501,51,1964-03-21,1964,3,21,m
3502,54,1952-08-03,1952,8,3,m
3503,54,1953-51-14,1953,1,14,f
3504,40,1952-01-25,1952,1,25,m
3505,20,1977-12-06,1977,12,6,m
3506,1,1961-58-20,1961,8,20,f
3507,32,1946-62-02,1946,12,2,f
3508,38,1970-11-09,1970,11,9,m
3509,38,1965-52-13,1965,2,13,f
3510,13,1939-10-26,1939,10,26,m
3511,74,1963-09-11,1963,9,11,m
3512,49,1946-05-25,1946,5,25,m
3513,70,1922-07-20,1922,7,20,m
3514,70,1918-52-05,1918,2,5,f
3515,61,1975-51-02,1975,1,2,f
3516,58,1971-59-07,1971,9,7,f
3517,68,1953-56-24,1953,6,24,f
3518,33,1955-59-02,1955,9,2,f
3519,74,1949-12-15,1949,12,15,m
3520,8,1928-55-17,1928,5,17,f
3521,4,1964-07-20,1964,7,20,m
3522,57,1963-02-02,1963,2,2,m
3523,6,1964-04-29,1964,4,29,m
3524,68,1945-61-20,1945,11,20,f
3525,15,1974-05-21,1974,5,21,m
3526,15,1977-57-06,1977,7,6,f
3527,77,1978-08-11,1978,8,11,m
3528,73,1970-60-06,1970,10,6,f
3529,54,1973-03-15,1973,3,15,m
3530,16,1971-59-18,1971,9,18,f
3531,43,1920-06-14,1920,6,14,m
3532,56,1935-02-24,1935,2,24,m
3533,1,1963-62-01,1963,12,1,f
3534,50,1971-53-21,1971,3,21,f
3535,37,1973-05-12,1973,5,12,m
3536,55,1922-08-20,1922,8,20,m
3537,51,1946-04-16,1946,4,16,m
3538,1,1944-55-02,1944,5,2,f
3539,36,1920-08-31,1920,8,31,m
3540,51,1936-08-04,1936,8,4,m
3541,51,1934-55-01,1934,5,1,f
3542,10,1939-09-02,1939,9,2,m
3543,10,1941-58-19,1941,8,19,f
3544,1,1961-58-15,1961,8,15,f
3545,68,1966-11-01,1966,11,1,m
3546,3,1971-02-28,1971,2,28,m
3547,1,1924-53-15,1924,3,15,f
3548,1,1975-05-03,1975,5,3,m
