account_id,district_id,frequency,acc_creation_date,acc_creation_year,acc_creation_month,acc_creation_day
582,12,monthly issuance,1994-08-05,1994,8,5
584,31,monthly issuance,1996-07-14,1996,7,14
585,4,monthly issuance,1997-09-04,1997,9,4
586,54,monthly issuance,1995-03-16,1995,3,16
587,19,monthly issuance,1996-06-21,1996,6,21
588,66,monthly issuance,1993-03-14,1993,3,14
589,1,monthly issuance,1997-04-26,1997,4,26
590,50,monthly issuance,1996-02-24,1996,2,24
591,1,monthly issuance,1997-08-12,1997,8,12
592,23,monthly issuance,1996-12-27,1996,12,27
593,48,monthly issuance,1996-07-16,1996,7,16
594,54,monthly issuance,1994-12-09,1994,12,9
595,20,monthly issuance,1996-12-21,1996,12,21
596,31,monthly issuance,1994-10-13,1994,10,13
597,41,monthly issuance,1993-12-05,1993,12,5
598,1,monthly issuance,1997-02-08,1997,2,8
599,54,monthly issuance,1996-12-04,1996,12,4
600,46,monthly issuance,1997-03-13,1997,3,13
601,29,monthly issuance,1993-08-04,1993,8,4
602,43,monthly issuance,1995-10-27,1995,10,27
603,62,monthly issuance,1996-06-11,1996,6,11
604,12,monthly issuance,1993-11-26,1993,11,26
605,65,monthly issuance,1997-02-04,1997,2,4
606,75,monthly issuance,1997-11-04,1997,11,4
607,16,monthly issuance,1995-02-17,1995,2,17
608,32,monthly issuance,1995-03-27,1995,3,27
609,63,monthly issuance,1994-05-15,1994,5,15
610,74,monthly issuance,1994-08-11,1994,8,11
611,46,monthly issuance,1997-07-21,1997,7,21
612,1,monthly issuance,1996-05-27,1996,5,27
613,74,issuance after transaction,1996-08-10,1996,8,10
614,25,monthly issuance,1997-06-07,1997,6,7
615,72,monthly issuance,1996-04-09,1996,4,9
616,43,monthly issuance,1993-10-14,1993,10,14
617,74,monthly issuance,1996-08-23,1996,8,23
618,1,monthly issuance,1996-10-02,1996,10,2
619,1,weekly issuance,1995-09-09,1995,9,9
620,26,monthly issuance,1996-02-18,1996,2,18
621,52,monthly issuance,1996-06-01,1996,6,1
622,24,monthly issuance,1997-06-22,1997,6,22
623,1,monthly issuance,1993-03-24,1993,3,24
624,70,monthly issuance,1993-10-11,1993,10,11
625,70,monthly issuance,1995-07-12,1995,7,12
626,72,monthly issuance,1993-11-11,1993,11,11
627,63,monthly issuance,1993-02-05,1993,2,5
628,72,monthly issuance,1994-01-03,1994,1,3
629,31,monthly issuance,1994-07-25,1994,7,25
630,71,monthly issuance,1993-06-29,1993,6,29
631,68,monthly issuance,1996-03-25,1996,3,25
632,29,monthly issuance,1996-05-14,1996,5,14
633,57,monthly issuance,1995-12-06,1995,12,6
635,21,monthly issuance,1994-08-21,1994,8,21
636,75,monthly issuance,1997-04-24,1997,4,24
637,49,monthly issuance,1996-08-27,1996,8,27
638,65,monthly issuance,1995-06-28,1995,6,28
639,1,monthly issuance,1997-11-03,1997,11,3
640,32,monthly issuance,1993-06-02,1993,6,2
641,40,monthly issuance,1997-06-22,1997,6,22
643,64,monthly issuance,1997-10-28,1997,10,28
644,4,monthly issuance,1997-11-06,1997,11,6
645,70,monthly issuance,1997-08-21,1997,8,21
646,51,monthly issuance,1996-01-06,1996,1,6
647,1,monthly issuance,1997-04-28,1997,4,28
648,13,monthly issuance,1993-11-09,1993,11,9
649,69,weekly issuance,1994-05-17,1994,5,17
650,3,monthly issuance,1995-01-28,1995,1,28
651,72,monthly issuance,1993-11-28,1993,11,28
652,21,monthly issuance,1993-01-05,1993,1,5
653,27,monthly issuance,1997-08-19,1997,8,19
654,63,monthly issuance,1994-10-16,1994,10,16
655,53,monthly issuance,1993-03-24,1993,3,24
656,3,monthly issuance,1996-08-18,1996,8,18
657,47,monthly issuance,1993-08-08,1993,8,8
658,4,monthly issuance,1996-01-10,1996,1,10
659,63,monthly issuance,1996-12-14,1996,12,14
660,68,monthly issuance,1996-01-20,1996,1,20
662,21,monthly issuance,1994-07-18,1994,7,18
664,1,monthly issuance,1996-12-08,1996,12,8
665,8,monthly issuance,1995-09-03,1995,9,3
666,27,monthly issuance,1996-03-15,1996,3,15
669,35,monthly issuance,1996-06-07,1996,6,7
671,60,monthly issuance,1997-10-29,1997,10,29
672,53,monthly issuance,1997-06-23,1997,6,23
673,31,monthly issuance,1997-12-08,1997,12,8
674,49,monthly issuance,1995-09-02,1995,9,2
675,58,monthly issuance,1995-08-03,1995,8,3
676,39,monthly issuance,1995-09-22,1995,9,22
677,70,monthly issuance,1997-09-13,1997,9,13
678,17,monthly issuance,1993-10-08,1993,10,8
679,22,monthly issuance,1997-07-12,1997,7,12
680,17,monthly issuance,1997-07-18,1997,7,18
682,54,monthly issuance,1997-06-08,1997,6,8
683,74,monthly issuance,1996-07-22,1996,7,22
684,49,monthly issuance,1996-05-12,1996,5,12
685,37,weekly issuance,1995-01-04,1995,1,4
686,41,monthly issuance,1993-04-04,1993,4,4
687,27,monthly issuance,1996-06-02,1996,6,2
688,74,monthly issuance,1993-11-25,1993,11,25
689,1,monthly issuance,1996-04-24,1996,4,24
690,10,monthly issuance,1996-07-11,1996,7,11
691,24,monthly issuance,1996-02-21,1996,2,21
692,69,monthly issuance,1996-10-02,1996,10,2
693,2,monthly issuance,1994-06-06,1994,6,6
694,67,monthly issuance,1996-09-04,1996,9,4
695,5,monthly issuance,1996-04-21,1996,4,21
696,54,monthly issuance,1997-11-09,1997,11,9
697,28,monthly issuance,1993-02-23,1993,2,23
698,71,monthly issuance,1996-09-29,1996,9,29
699,1,monthly issuance,1993-09-17,1993,9,17
700,20,monthly issuance,1994-06-01,1994,6,1
701,69,monthly issuance,1993-06-08,1993,6,8
702,12,monthly issuance,1993-06-23,1993,6,23
703,54,monthly issuance,1997-12-21,1997,12,21
704,55,monthly issuance,1993-01-01,1993,1,1
705,35,monthly issuance,1997-07-14,1997,7,14
706,49,monthly issuance,1996-05-07,1996,5,7
708,26,monthly issuance,1996-03-30,1996,3,30
709,19,monthly issuance,1994-07-25,1994,7,25
710,25,monthly issuance,1994-09-02,1994,9,2
711,70,monthly issuance,1994-07-06,1994,7,6
712,72,monthly issuance,1996-12-01,1996,12,1
713,58,monthly issuance,1996-10-15,1996,10,15
714,23,monthly issuance,1996-11-04,1996,11,4
715,32,monthly issuance,1996-08-08,1996,8,8
716,47,monthly issuance,1994-09-25,1994,9,25
717,75,monthly issuance,1993-04-24,1993,4,24
718,1,monthly issuance,1996-03-03,1996,3,3
719,30,monthly issuance,1993-12-21,1993,12,21
720,54,monthly issuance,1995-07-20,1995,7,20
721,76,monthly issuance,1993-08-29,1993,8,29
722,38,issuance after transaction,1997-05-04,1997,5,4
725,70,monthly issuance,1996-07-08,1996,7,8
726,76,monthly issuance,1994-02-03,1994,2,3
727,35,monthly issuance,1997-12-25,1997,12,25
728,60,monthly issuance,1995-11-28,1995,11,28
729,14,monthly issuance,1997-02-15,1997,2,15
730,4,monthly issuance,1993-08-28,1993,8,28
731,5,monthly issuance,1995-07-11,1995,7,11
732,38,monthly issuance,1996-06-07,1996,6,7
733,49,weekly issuance,1995-05-17,1995,5,17
734,5,monthly issuance,1996-04-08,1996,4,8
735,70,monthly issuance,1997-09-17,1997,9,17
736,75,monthly issuance,1997-12-07,1997,12,7
737,34,monthly issuance,1993-12-08,1993,12,8
738,34,monthly issuance,1993-06-21,1993,6,21
739,66,monthly issuance,1996-03-18,1996,3,18
740,28,monthly issuance,1994-04-04,1994,4,4
741,54,monthly issuance,1994-07-14,1994,7,14
742,77,monthly issuance,1994-01-28,1994,1,28
743,10,monthly issuance,1993-11-05,1993,11,5
744,42,monthly issuance,1993-03-06,1993,3,6
745,43,monthly issuance,1997-10-09,1997,10,9
746,75,monthly issuance,1995-05-10,1995,5,10
747,39,monthly issuance,1993-08-09,1993,8,9
748,10,monthly issuance,1993-04-08,1993,4,8
749,38,monthly issuance,1997-03-23,1997,3,23
750,73,monthly issuance,1993-09-12,1993,9,12
751,3,monthly issuance,1993-05-12,1993,5,12
752,23,monthly issuance,1997-01-10,1997,1,10
753,31,monthly issuance,1996-08-14,1996,8,14
754,1,monthly issuance,1995-06-08,1995,6,8
755,38,monthly issuance,1997-09-27,1997,9,27
756,65,monthly issuance,1995-01-13,1995,1,13
757,50,monthly issuance,1993-07-19,1993,7,19
758,51,monthly issuance,1997-12-19,1997,12,19
759,23,monthly issuance,1993-08-01,1993,8,1
760,1,monthly issuance,1997-05-24,1997,5,24
761,43,monthly issuance,1994-04-09,1994,4,9
762,76,monthly issuance,1995-10-18,1995,10,18
763,1,monthly issuance,1995-02-23,1995,2,23
764,1,monthly issuance,1993-01-08,1993,1,8
765,12,monthly issuance,1996-12-20,1996,12,20
766,3,monthly issuance,1996-04-21,1996,4,21
767,25,monthly issuance,1995-03-26,1995,3,26
768,26,monthly issuance,1997-07-03,1997,7,3
770,7,monthly issuance,1996-09-24,1996,9,24
771,22,monthly issuance,1996-01-22,1996,1,22
772,45,monthly issuance,1993-01-21,1993,1,21
773,15,monthly issuance,1993-06-19,1993,6,19
774,1,monthly issuance,1993-06-08,1993,6,8
775,1,monthly issuance,1994-12-18,1994,12,18
776,66,monthly issuance,1996-05-18,1996,5,18
777,30,monthly issuance,1997-12-28,1997,12,28
778,68,monthly issuance,1996-10-26,1996,10,26
779,16,monthly issuance,1996-08-13,1996,8,13
780,3,monthly issuance,1996-04-26,1996,4,26
781,33,monthly issuance,1995-02-19,1995,2,19
782,42,monthly issuance,1997-10-30,1997,10,30
783,1,monthly issuance,1997-09-08,1997,9,8
784,59,monthly issuance,1994-04-19,1994,4,19
785,21,weekly issuance,1997-08-09,1997,8,9
786,53,monthly issuance,1995-08-12,1995,8,12
787,10,monthly issuance,1993-11-14,1993,11,14
788,12,monthly issuance,1996-06-25,1996,6,25
789,39,monthly issuance,1995-02-06,1995,2,6
790,54,monthly issuance,1993-05-11,1993,5,11
791,49,monthly issuance,1995-12-14,1995,12,14
792,3,monthly issuance,1997-08-13,1997,8,13
793,47,monthly issuance,1993-01-03,1993,1,3
794,63,monthly issuance,1997-04-24,1997,4,24
795,25,monthly issuance,1995-01-27,1995,1,27
796,1,monthly issuance,1997-02-13,1997,2,13
797,57,monthly issuance,1996-11-20,1996,11,20
798,1,monthly issuance,1996-04-22,1996,4,22
799,56,monthly issuance,1993-10-10,1993,10,10
800,11,monthly issuance,1997-12-06,1997,12,6
801,16,monthly issuance,1997-07-23,1997,7,23
802,15,monthly issuance,1994-12-20,1994,12,20
803,19,monthly issuance,1995-09-09,1995,9,9
804,64,monthly issuance,1996-02-06,1996,2,6
805,10,monthly issuance,1996-12-02,1996,12,2
806,13,monthly issuance,1996-10-29,1996,10,29
807,76,weekly issuance,1995-06-13,1995,6,13
808,69,monthly issuance,1995-06-13,1995,6,13
809,36,monthly issuance,1995-12-20,1995,12,20
810,46,monthly issuance,1995-11-11,1995,11,11
811,14,weekly issuance,1997-08-01,1997,8,1
812,1,monthly issuance,1996-08-30,1996,8,30
813,16,monthly issuance,1993-02-10,1993,2,10
814,76,monthly issuance,1996-10-06,1996,10,6
815,56,monthly issuance,1993-08-25,1993,8,25
816,52,monthly issuance,1993-08-05,1993,8,5
817,5,monthly issuance,1994-03-18,1994,3,18
819,20,monthly issuance,1995-04-22,1995,4,22
820,74,monthly issuance,1995-11-04,1995,11,4
821,60,monthly issuance,1996-03-16,1996,3,16
822,40,monthly issuance,1996-10-04,1996,10,4
823,71,monthly issuance,1997-09-19,1997,9,19
824,32,monthly issuance,1996-03-21,1996,3,21
825,19,monthly issuance,1996-03-06,1996,3,6
826,44,monthly issuance,1996-10-05,1996,10,5
827,36,monthly issuance,1996-02-23,1996,2,23
828,1,monthly issuance,1997-02-12,1997,2,12
829,59,monthly issuance,1996-11-10,1996,11,10
830,74,monthly issuance,1993-02-08,1993,2,8
831,44,monthly issuance,1996-09-18,1996,9,18
832,42,monthly issuance,1996-05-24,1996,5,24
833,31,monthly issuance,1996-08-29,1996,8,29
834,3,monthly issuance,1997-05-23,1997,5,23
836,46,monthly issuance,1996-07-28,1996,7,28
837,46,monthly issuance,1993-09-18,1993,9,18
838,47,monthly issuance,1993-10-23,1993,10,23
839,16,monthly issuance,1995-01-17,1995,1,17
840,70,monthly issuance,1996-03-12,1996,3,12
841,1,monthly issuance,1993-11-04,1993,11,4
842,62,monthly issuance,1995-04-07,1995,4,7
843,6,monthly issuance,1997-04-09,1997,4,9
844,53,monthly issuance,1994-04-28,1994,4,28
845,14,monthly issuance,1997-12-27,1997,12,27
846,72,monthly issuance,1996-03-09,1996,3,9
847,2,monthly issuance,1996-07-21,1996,7,21
848,31,monthly issuance,1996-06-16,1996,6,16
849,1,monthly issuance,1996-01-01,1996,1,1
850,25,monthly issuance,1997-03-07,1997,3,7
851,15,monthly issuance,1994-09-23,1994,9,23
852,57,monthly issuance,1997-10-23,1997,10,23
853,1,monthly issuance,1996-03-20,1996,3,20
854,62,monthly issuance,1993-09-21,1993,9,21
855,1,monthly issuance,1994-03-28,1994,3,28
856,2,monthly issuance,1996-03-03,1996,3,3
857,77,monthly issuance,1993-09-16,1993,9,16
858,52,monthly issuance,1996-07-13,1996,7,13
859,13,monthly issuance,1997-08-26,1997,8,26
860,1,monthly issuance,1993-03-19,1993,3,19
861,22,monthly issuance,1993-09-13,1993,9,13
862,64,weekly issuance,1993-02-02,1993,2,2
863,71,monthly issuance,1993-05-16,1993,5,16
864,72,monthly issuance,1997-07-08,1997,7,8
865,17,monthly issuance,1996-03-18,1996,3,18
866,9,monthly issuance,1993-01-10,1993,1,10
867,60,monthly issuance,1997-11-09,1997,11,9
868,1,monthly issuance,1997-05-26,1997,5,26
869,16,monthly issuance,1996-07-15,1996,7,15
870,70,monthly issuance,1995-03-27,1995,3,27
871,1,monthly issuance,1996-09-02,1996,9,2
872,27,monthly issuance,1997-01-18,1997,1,18
873,73,monthly issuance,1997-04-26,1997,4,26
874,56,weekly issuance,1996-03-23,1996,3,23
875,63,monthly issuance,1995-05-17,1995,5,17
876,4,monthly issuance,1997-10-26,1997,10,26
877,1,monthly issuance,1996-05-29,1996,5,29
878,52,monthly issuance,1996-06-29,1996,6,29
879,9,monthly issuance,1997-06-04,1997,6,4
880,26,monthly issuance,1996-12-08,1996,12,8
882,9,monthly issuance,1993-03-06,1993,3,6
883,1,monthly issuance,1993-12-17,1993,12,17
884,2,monthly issuance,1993-12-07,1993,12,7
885,1,monthly issuance,1993-06-25,1993,6,25
886,1,monthly issuance,1993-06-23,1993,6,23
887,1,monthly issuance,1993-05-05,1993,5,5
888,54,monthly issuance,1996-10-28,1996,10,28
889,43,monthly issuance,1997-12-22,1997,12,22
890,14,monthly issuance,1993-02-05,1993,2,5
891,34,monthly issuance,1996-05-23,1996,5,23
892,70,monthly issuance,1993-03-20,1993,3,20
893,53,monthly issuance,1995-04-12,1995,4,12
894,46,monthly issuance,1995-08-27,1995,8,27
895,24,monthly issuance,1996-03-12,1996,3,12
896,3,monthly issuance,1995-06-11,1995,6,11
897,38,monthly issuance,1993-04-26,1993,4,26
898,71,monthly issuance,1996-03-27,1996,3,27
899,72,monthly issuance,1993-06-21,1993,6,21
900,48,monthly issuance,1994-04-26,1994,4,26
901,60,monthly issuance,1994-07-10,1994,7,10
902,74,monthly issuance,1993-06-29,1993,6,29
903,47,monthly issuance,1993-12-10,1993,12,10
904,1,monthly issuance,1994-03-20,1994,3,20
905,35,monthly issuance,1996-12-11,1996,12,11
906,59,monthly issuance,1997-12-27,1997,12,27
907,41,monthly issuance,1993-07-09,1993,7,9
908,62,monthly issuance,1994-04-29,1994,4,29
909,30,monthly issuance,1997-09-02,1997,9,2
910,1,monthly issuance,1997-02-03,1997,2,3
911,60,monthly issuance,1996-08-12,1996,8,12
912,65,monthly issuance,1997-04-27,1997,4,27
913,59,monthly issuance,1996-05-10,1996,5,10
914,73,monthly issuance,1993-11-14,1993,11,14
915,72,monthly issuance,1995-01-18,1995,1,18
916,1,monthly issuance,1996-08-13,1996,8,13
917,56,monthly issuance,1995-10-13,1995,10,13
918,60,monthly issuance,1996-08-23,1996,8,23
919,62,monthly issuance,1997-03-03,1997,3,3
920,58,monthly issuance,1996-09-05,1996,9,5
921,10,monthly issuance,1996-10-08,1996,10,8
922,61,monthly issuance,1995-04-27,1995,4,27
923,13,monthly issuance,1996-02-07,1996,2,7
924,11,monthly issuance,1995-12-09,1995,12,9
925,59,monthly issuance,1993-02-23,1993,2,23
926,36,monthly issuance,1996-11-01,1996,11,1
927,69,monthly issuance,1997-04-12,1997,4,12
928,20,monthly issuance,1993-04-26,1993,4,26
929,54,monthly issuance,1993-07-03,1993,7,3
930,41,monthly issuance,1993-08-03,1993,8,3
931,59,monthly issuance,1993-10-15,1993,10,15
932,20,monthly issuance,1996-07-08,1996,7,8
933,21,monthly issuance,1995-11-18,1995,11,18
934,9,monthly issuance,1997-11-27,1997,11,27
935,23,monthly issuance,1996-12-25,1996,12,25
936,7,monthly issuance,1996-03-02,1996,3,2
937,43,monthly issuance,1995-08-26,1995,8,26
938,70,monthly issuance,1997-12-13,1997,12,13
939,55,monthly issuance,1994-10-04,1994,10,4
940,37,monthly issuance,1994-11-15,1994,11,15
941,8,monthly issuance,1994-06-08,1994,6,8
942,9,monthly issuance,1993-08-16,1993,8,16
943,1,monthly issuance,1993-02-03,1993,2,3
944,70,monthly issuance,1993-03-08,1993,3,8
945,18,monthly issuance,1996-08-16,1996,8,16
946,21,monthly issuance,1996-01-01,1996,1,1
947,59,monthly issuance,1993-05-17,1993,5,17
949,58,monthly issuance,1996-02-13,1996,2,13
950,49,monthly issuance,1993-08-26,1993,8,26
951,3,monthly issuance,1996-04-28,1996,4,28
952,41,monthly issuance,1997-11-09,1997,11,9
953,14,monthly issuance,1995-07-22,1995,7,22
954,74,monthly issuance,1996-01-08,1996,1,8
955,59,monthly issuance,1996-07-08,1996,7,8
956,74,monthly issuance,1993-12-05,1993,12,5
957,70,monthly issuance,1995-12-22,1995,12,22
958,72,monthly issuance,1996-06-06,1996,6,6
959,1,monthly issuance,1996-02-23,1996,2,23
960,4,issuance after transaction,1994-11-02,1994,11,2
961,1,monthly issuance,1997-10-18,1997,10,18
962,64,monthly issuance,1996-06-24,1996,6,24
963,7,monthly issuance,1996-08-09,1996,8,9
964,26,monthly issuance,1994-07-08,1994,7,8
965,20,monthly issuance,1993-08-25,1993,8,25
966,15,monthly issuance,1997-10-14,1997,10,14
967,15,monthly issuance,1996-08-17,1996,8,17
968,74,monthly issuance,1995-11-11,1995,11,11
969,19,monthly issuance,1994-01-08,1994,1,8
970,18,monthly issuance,1997-07-20,1997,7,20
971,12,monthly issuance,1996-07-18,1996,7,18
972,46,monthly issuance,1996-09-29,1996,9,29
973,54,monthly issuance,1994-11-05,1994,11,5
974,29,monthly issuance,1994-02-25,1994,2,25
975,1,monthly issuance,1996-10-19,1996,10,19
976,77,monthly issuance,1996-01-27,1996,1,27
977,1,monthly issuance,1993-04-26,1993,4,26
978,73,monthly issuance,1993-08-18,1993,8,18
979,21,monthly issuance,1993-02-16,1993,2,16
980,1,monthly issuance,1996-12-11,1996,12,11
981,66,monthly issuance,1995-03-25,1995,3,25
982,54,monthly issuance,1993-02-05,1993,2,5
984,2,monthly issuance,1996-07-10,1996,7,10
985,32,monthly issuance,1994-05-29,1994,5,29
986,74,monthly issuance,1996-05-02,1996,5,2
987,15,monthly issuance,1996-08-27,1996,8,27
988,10,monthly issuance,1994-10-22,1994,10,22
989,19,monthly issuance,1994-03-14,1994,3,14
990,17,monthly issuance,1995-10-11,1995,10,11
991,39,monthly issuance,1993-05-18,1993,5,18
992,22,monthly issuance,1995-10-01,1995,10,1
993,6,monthly issuance,1996-11-14,1996,11,14
994,72,monthly issuance,1995-09-15,1995,9,15
995,64,monthly issuance,1995-08-23,1995,8,23
996,47,monthly issuance,1997-08-18,1997,8,18
997,54,monthly issuance,1997-05-08,1997,5,8
998,47,monthly issuance,1993-11-11,1993,11,11
1000,77,monthly issuance,1993-01-25,1993,1,25
1002,50,monthly issuance,1996-09-17,1996,9,17
1003,28,monthly issuance,1996-10-10,1996,10,10
1004,70,monthly issuance,1996-07-02,1996,7,2
1005,54,weekly issuance,1993-02-23,1993,2,23
1006,6,monthly issuance,1993-02-08,1993,2,8
1007,1,monthly issuance,1996-06-28,1996,6,28
1008,13,monthly issuance,1996-10-05,1996,10,5
1009,1,weekly issuance,1995-08-01,1995,8,1
1010,61,monthly issuance,1995-05-01,1995,5,1
1011,45,monthly issuance,1994-12-17,1994,12,17
1012,65,monthly issuance,1994-07-09,1994,7,9
1013,59,monthly issuance,1996-05-13,1996,5,13
1014,74,monthly issuance,1996-03-20,1996,3,20
1015,1,monthly issuance,1997-06-14,1997,6,14
1016,40,monthly issuance,1993-09-29,1993,9,29
1017,14,monthly issuance,1994-08-11,1994,8,11
1018,7,monthly issuance,1993-06-03,1993,6,3
1019,52,monthly issuance,1993-01-21,1993,1,21
1020,56,monthly issuance,1996-04-09,1996,4,9
1021,42,monthly issuance,1996-11-17,1996,11,17
1022,33,weekly issuance,1994-08-01,1994,8,1
1023,21,monthly issuance,1993-08-13,1993,8,13
1024,19,monthly issuance,1997-05-02,1997,5,2
1026,20,monthly issuance,1997-09-03,1997,9,3
1027,68,monthly issuance,1997-07-18,1997,7,18
1028,23,monthly issuance,1996-03-19,1996,3,19
1029,26,monthly issuance,1996-06-25,1996,6,25
1030,57,monthly issuance,1995-11-12,1995,11,12
1031,74,monthly issuance,1995-06-20,1995,6,20
1032,11,monthly issuance,1993-04-26,1993,4,26
1033,32,monthly issuance,1997-08-05,1997,8,5
1034,73,monthly issuance,1997-04-04,1997,4,4
1035,73,monthly issuance,1997-04-18,1997,4,18
1036,11,monthly issuance,1996-01-18,1996,1,18
1037,1,monthly issuance,1997-02-18,1997,2,18
1038,64,monthly issuance,1995-04-20,1995,4,20
1039,70,weekly issuance,1993-05-10,1993,5,10
1040,19,monthly issuance,1996-05-18,1996,5,18
1042,43,monthly issuance,1994-04-03,1994,4,3
1043,1,monthly issuance,1997-08-13,1997,8,13
1044,14,monthly issuance,1995-11-09,1995,11,9
1045,3,monthly issuance,1996-05-09,1996,5,9
1046,1,monthly issuance,1995-04-14,1995,4,14
1047,46,monthly issuance,1994-06-13,1994,6,13
1048,35,monthly issuance,1993-05-05,1993,5,5
1049,18,monthly issuance,1997-12-04,1997,12,4
1050,57,issuance after transaction,1993-02-24,1993,2,24
